fips,Total Cases,Total Deaths,Count
31067.0,2618,207,74
12003.0,1754,207,92
42005.0,3579,207,83
47009.0,5124,207,87
39107.0,7376,209,82
37129.0,9336,209,89
40001.0,4745,210,82
13131.0,5202,213,76
31119.0,13676,213,84
45067.0,3204,215,82
13145.0,5274,216,84
28071.0,7131,216,87
28013.0,3678,218,82
40139.0,32705,218,78
31041.0,1997,218,70
51099.0,3068,218,81
55111.0,4396,219,88
12107.0,8096,219,86
37035.0,8792,220,86
21211.0,6029,220,79
36053.0,15848,220,85
21029.0,5424,221,80
13225.0,4031,222,88
36091.0,27842,223,100
13157.0,8742,223,82
12035.0,9784,225,85
36123.0,1614,225,74
13279.0,2912,225,81
13319.0,3027,225,76
42015.0,2531,225,83
36037.0,11034,226,87
28073.0,10758,227,84
1001.0,8356,227,83
22011.0,3942,228,86
48493.0,2243,231,82
28145.0,3355,234,86
1023.0,5698,234,81
39023.0,10238,235,89
12087.0,6590,236,87
42125.0,8489,238,94
17037.0,15651,238,86
37167.0,3360,238,87
44001.0,10719,239,82
37019.0,5443,240,93
51061.0,13043,240,81
6097.0,26843,241,110
19005.0,6294,242,92
1129.0,3333,242,87
1059.0,19454,242,84
36019.0,5427,244,90
48189.0,2633,245,82
39025.0,9425,246,86
39045.0,13504,247,83
49057.0,14990,247,97
35006.0,6396,248,83
1069.0,9511,251,84
13033.0,6342,251,84
18181.0,8940,251,79
48027.0,18283,252,94
40097.0,1845,252,83
12131.0,5305,254,89
37049.0,7496,254,93
42027.0,8322,255,87
26039.0,3319,255,80
48423.0,12305,255,94
42051.0,5808,257,85
42131.0,1768,257,72
13029.0,4088,257,83
4025.0,13584,257,88
40125.0,3494,258,82
48199.0,7729,260,82
40131.0,4402,260,78
22029.0,3757,263,76
17179.0,3746,263,81
5139.0,6757,263,83
19017.0,3494,264,74
36015.0,8161,266,83
48419.0,9587,266,80
48309.0,7500,267,89
13185.0,15697,268,96
18177.0,9445,269,88
1065.0,6499,271,77
19155.0,10358,272,98
27061.0,2036,272,77
13193.0,5429,272,83
31047.0,38660,272,85
45057.0,8398,274,96
51610.0,2379,275,63
1131.0,6611,276,82
48135.0,8308,276,78
51047.0,24552,276,85
5075.0,4163,276,83
42063.0,5026,277,81
37097.0,12732,278,90
55039.0,9295,280,96
26159.0,6459,280,82
54003.0,14803,280,83
13189.0,3568,281,81
6089.0,2444,281,98
1119.0,8652,281,77
51075.0,5503,283,90
51770.0,7223,285,80
5143.0,22769,285,89
13221.0,3381,285,76
39057.0,4834,286,85
22067.0,5549,288,82
1089.0,20404,288,90
12053.0,7248,288,88
48381.0,28808,289,80
19123.0,2918,290,81
37107.0,8623,291,82
1091.0,6695,293,81
47141.0,18802,294,86
27103.0,2784,295,90
51177.0,21446,297,93
55087.0,9238,297,91
48441.0,19468,298,80
28151.0,8430,299,86
17109.0,3321,300,65
51003.0,9325,302,86
51710.0,22314,303,87
26057.0,2853,304,80
13133.0,4013,305,83
12091.0,12799,306,100
12073.0,19662,306,89
2020.0,14749,306,95
28087.0,8418,306,86
13037.0,7309,309,81
5023.0,5854,310,91
56013.0,12521,310,94
54061.0,8137,311,88
50011.0,6601,312,86
26151.0,2563,312,82
1051.0,13938,312,94
20055.0,57559,314,78
28149.0,7572,315,78
17181.0,5530,315,61
31109.0,45720,315,87
48321.0,4715,316,91
8107.0,4063,317,94
48469.0,9605,318,83
51065.0,5184,318,85
13073.0,12955,319,89
48277.0,5810,319,82
41003.0,3163,322,91
18065.0,7023,322,80
12001.0,22590,323,97
6047.0,13586,323,83
28057.0,4233,324,86
45031.0,12804,324,87
28053.0,2623,325,87
42001.0,11777,327,89
47093.0,22004,331,95
27091.0,6982,332,90
12109.0,16723,333,96
29201.0,5454,333,87
17079.0,2551,333,72
51683.0,38045,333,82
26055.0,1736,334,85
39111.0,2469,334,71
19115.0,18667,335,73
39097.0,6433,336,84
21061.0,2617,339,76
18079.0,7133,339,89
18041.0,4704,340,89
12083.0,13920,345,86
19179.0,19655,345,84
37071.0,14237,349,89
20103.0,47290,349,89
17021.0,2237,350,87
18017.0,75799,351,76
13081.0,12374,351,83
21059.0,16704,351,88
36077.0,4550,354,84
21177.0,22139,355,83
8051.0,12090,356,97
48117.0,6132,357,86
22081.0,2382,357,78
19157.0,4410,358,85
15009.0,8009,358,92
51081.0,5483,361,78
22119.0,8247,362,88
28015.0,5236,363,78
5079.0,50563,363,91
40101.0,2622,363,85
42127.0,7285,364,101
37139.0,4712,364,87
28081.0,7807,365,87
18137.0,7226,366,85
55131.0,11168,367,89
16013.0,37440,368,93
18133.0,6806,368,85
45091.0,20455,374,90
21085.0,5665,374,82
13207.0,4499,379,87
48049.0,2731,380,87
37161.0,9484,384,77
13237.0,4049,385,75
37065.0,9295,387,79
28033.0,27403,387,89
28123.0,28760,388,88
28079.0,18991,389,86
47189.0,21623,391,88
1111.0,6495,395,80
30101.0,2026,397,81
22053.0,4806,397,82
28069.0,6107,400,80
12027.0,6898,400,85
48397.0,7478,400,81
17019.0,24386,401,85
13313.0,14483,402,90
28121.0,19625,402,87
26045.0,10837,403,88
20177.0,13889,403,82
1003.0,15159,404,93
13077.0,20025,406,93
17029.0,4405,407,69
28091.0,5639,408,84
19103.0,34841,411,99
45003.0,9349,413,87
26111.0,5182,413,88
39123.0,4108,414,79
31001.0,13507,414,89
16027.0,18748,416,87
24047.0,8538,417,87
40037.0,5920,419,82
26007.0,4914,420,65
37125.0,9075,426,89
1085.0,9243,426,81
41053.0,5112,427,96
17143.0,10513,427,91
22041.0,14810,428,79
28047.0,14736,428,90
45029.0,4284,429,85
40071.0,3742,431,92
40055.0,4318,431,75
39043.0,6823,434,86
21031.0,11095,436,79
48091.0,5337,437,83
28129.0,6868,439,87
36115.0,11719,439,89
26069.0,4042,441,82
22125.0,10580,445,80
5035.0,17668,446,88
54099.0,5772,452,67
22049.0,4518,456,82
26073.0,4507,458,83
13027.0,3894,459,78
45089.0,9528,459,82
29037.0,5104,460,91
17113.0,10417,464,87
23011.0,7573,464,90
19127.0,41034,466,80
27145.0,77190,466,95
19163.0,18835,467,85
17099.0,6657,470,89
42073.0,4863,470,82
37077.0,15945,472,85
1095.0,32777,473,82
28105.0,8889,477,85
47107.0,6385,478,85
20031.0,3477,478,80
19183.0,10967,479,89
6053.0,24399,481,90
51001.0,34617,482,87
53007.0,11414,482,103
37151.0,26866,484,83
39143.0,3452,485,84
41071.0,3929,485,92
13247.0,15645,485,88
22009.0,6965,486,86
18167.0,7439,488,87
39089.0,12139,488,86
36035.0,8626,491,87
12061.0,8037,493,88
37061.0,27543,493,82
45039.0,7174,494,91
40015.0,6889,496,80
13285.0,15984,502,91
12085.0,27979,503,88
48215.0,30846,504,83
39041.0,16315,505,89
55043.0,4081,510,82
37131.0,7914,517,82
24035.0,6675,519,84
42081.0,7455,519,82
51570.0,4320,520,66
45007.0,13762,523,92
28007.0,12520,525,86
1125.0,30270,526,94
22069.0,7486,526,84
12055.0,7120,527,86
48341.0,30900,528,77
41043.0,7133,530,96
28157.0,5167,532,88
37195.0,16374,533,92
28113.0,10984,533,87
23031.0,19897,535,90
51740.0,14034,537,87
17195.0,6913,538,92
51700.0,13055,538,87
22027.0,4080,541,86
27109.0,28907,542,96
13217.0,17428,544,92
8037.0,41410,547,101
26137.0,6515,547,90
1093.0,6565,548,86
40113.0,5809,548,82
31081.0,3145,548,74
13001.0,6754,551,77
22007.0,14343,555,88
12051.0,15356,557,79
12113.0,13066,559,102
13297.0,11372,560,79
18107.0,9561,563,83
9015.0,18100,563,88
19099.0,12367,566,83
37057.0,18708,566,87
1013.0,14859,569,82
24043.0,20851,571,86
18111.0,4092,572,79
17077.0,11291,574,89
4027.0,43618,576,87
42019.0,14114,576,86
28011.0,8656,578,89
21015.0,18763,579,81
48039.0,46087,581,93
37067.0,48978,581,95
26103.0,3239,581,82
28045.0,5186,585,91
33017.0,13183,592,86
6061.0,13801,597,105
41005.0,18438,598,95
18047.0,7541,598,90
39013.0,17683,599,93
13223.0,16317,608,91
48329.0,7210,609,86
26037.0,9285,610,88
47187.0,34170,611,102
36069.0,9496,611,91
45019.0,38801,613,101
21109.0,3587,615,68
21037.0,8305,615,80
29077.0,8700,616,95
13287.0,5927,620,87
12117.0,30387,620,95
18105.0,9887,621,85
28017.0,6602,624,85
33013.0,16241,627,89
13069.0,12602,628,85
39085.0,15538,629,90
17027.0,8769,630,92
12101.0,21563,633,97
39137.0,4419,634,70
13013.0,14819,635,85
13315.0,5695,638,76
12009.0,23032,640,90
51550.0,24319,642,83
13093.0,9333,645,77
17133.0,5348,646,84
6083.0,75331,649,92
22003.0,8774,654,84
51131.0,9524,659,81
19049.0,38965,662,93
48037.0,10677,664,91
28139.0,4688,664,87
48139.0,15272,664,90
37001.0,15003,666,84
19061.0,14285,667,88
1055.0,12675,670,82
22061.0,7638,670,84
51171.0,17009,673,82
13277.0,12444,673,87
15003.0,30441,676,101
13117.0,25903,678,91
28023.0,6077,678,79
24001.0,8601,684,74
13141.0,7548,687,69
53029.0,13535,689,96
8085.0,8721,694,86
55127.0,17013,695,88
24029.0,7445,697,82
45061.0,8701,700,89
42115.0,6079,703,81
49049.0,90945,713,92
28059.0,18694,718,90
13071.0,19847,726,83
36107.0,6325,729,93
37023.0,16045,734,82
12017.0,7528,736,92
54039.0,12597,749,87
13299.0,11074,749,82
28001.0,10297,750,87
27137.0,6083,753,86
29099.0,20408,754,83
13113.0,13758,759,98
17081.0,5291,762,70
37021.0,12178,763,86
22111.0,13916,765,82
17007.0,16682,768,71
23027.0,3184,770,83
37155.0,30127,770,85
45013.0,22407,773,93
21067.0,34788,774,101
31043.0,72090,778,64
51139.0,8939,779,76
45055.0,20373,782,101
45015.0,13684,795,87
24009.0,15459,795,88
29071.0,8622,796,83
55089.0,8876,799,88
28067.0,23088,800,88
48365.0,8726,803,74
55105.0,26693,805,87
39113.0,32085,811,88
37051.0,28359,816,85
12069.0,18255,817,91
13115.0,14153,822,98
40041.0,6114,823,82
6095.0,26500,826,112
8101.0,13472,837,94
48347.0,13397,840,81
13215.0,30547,840,87
21001.0,5399,840,71
26017.0,14422,847,94
37191.0,53354,856,94
51117.0,9666,861,86
13129.0,8568,865,94
37181.0,12110,876,84
48471.0,42120,879,82
53057.0,26515,881,97
24037.0,19844,882,85
54035.0,8038,889,87
51095.0,13345,893,95
45085.0,21323,894,87
27169.0,4719,898,82
39165.0,16953,902,87
18027.0,4311,904,71
48203.0,10816,909,80
12097.0,40527,909,94
37179.0,23124,912,85
13137.0,23633,912,80
18091.0,19973,912,93
13255.0,14921,916,87
39167.0,6709,916,84
53021.0,34562,921,90
22031.0,14655,922,87
21083.0,8371,927,76
18061.0,10261,936,86
36101.0,14903,943,86
17115.0,9290,946,79
12121.0,9515,946,80
24015.0,17561,953,85
17093.0,33165,954,89
18029.0,9079,955,83
41067.0,42835,956,108
13035.0,11210,961,85
13059.0,14154,961,92
51085.0,13420,964,95
6041.0,24703,970,110
13321.0,12377,971,87
22001.0,17381,978,85
13009.0,17407,979,86
39101.0,142612,980,87
40145.0,8985,980,83
36073.0,9603,988,83
28089.0,31207,990,89
12119.0,15299,991,89
8015.0,4462,993,86
20173.0,32023,1000,88
45083.0,29033,1002,99
16083.0,19052,1002,89
47065.0,38032,1009,94
37047.0,13979,1011,78
1117.0,27959,1016,92
18113.0,9705,1017,98
37085.0,14127,1020,93
26115.0,26422,1024,93
37025.0,25321,1025,95
51660.0,36647,1033,94
13153.0,19634,1036,89
18127.0,24587,1036,83
19193.0,108171,1040,85
18109.0,14586,1042,85
13051.0,23850,1043,87
28049.0,48566,1045,92
19171.0,20867,1046,85
26155.0,12804,1055,81
48491.0,29247,1058,89
18117.0,6402,1060,81
26025.0,19044,1060,86
29095.0,31086,1067,90
39017.0,36974,1073,93
13097.0,28080,1078,87
6025.0,75556,1078,87
13151.0,39450,1078,94
13021.0,23752,1080,88
51810.0,36166,1084,98
37037.0,28982,1085,101
42103.0,28121,1088,95
18053.0,12276,1092,87
22075.0,13343,1092,88
17161.0,33037,1093,85
39037.0,7923,1093,90
37069.0,8332,1099,87
48479.0,29815,1103,89
24045.0,40322,1103,88
28085.0,12879,1108,86
37101.0,20128,1111,95
16069.0,4591,1112,82
27027.0,17512,1113,87
18055.0,8075,1114,78
22077.0,9437,1115,81
42025.0,13380,1117,83
22013.0,6659,1118,86
8014.0,12703,1120,87
47149.0,55730,1126,94
48477.0,10088,1132,79
28051.0,16827,1134,88
42133.0,52876,1136,89
5069.0,22929,1154,96
51760.0,51788,1154,89
28095.0,12558,1161,91
26065.0,39462,1162,95
39103.0,16521,1172,92
55059.0,49692,1185,90
26157.0,9290,1185,86
13243.0,11150,1188,87
48375.0,94732,1190,86
48339.0,50611,1194,97
18067.0,17552,1196,96
22079.0,34003,1207,87
13245.0,30580,1208,90
6113.0,12327,1221,101
18093.0,8547,1221,83
27163.0,23887,1223,92
51800.0,14647,1226,86
42107.0,31432,1229,85
48041.0,23722,1232,90
18039.0,49897,1235,86
16001.0,52474,1238,94
35043.0,31104,1243,93
55009.0,103338,1254,89
6099.0,36112,1262,96
42055.0,32541,1263,87
42075.0,52240,1269,88
13045.0,29366,1276,87
36113.0,13021,1277,89
18059.0,17936,1283,86
22087.0,34836,1294,92
22099.0,17555,1296,84
18173.0,8213,1299,83
26059.0,9755,1300,83
22037.0,10231,1305,81
6019.0,76011,1317,100
4001.0,58380,1318,86
22015.0,23603,1321,93
22063.0,20743,1329,88
17167.0,16279,1331,93
12033.0,42807,1332,91
45051.0,23955,1333,92
28099.0,25195,1335,80
36105.0,70595,1350,90
39055.0,13797,1359,91
26093.0,26759,1360,88
42037.0,19689,1398,85
8069.0,31005,1407,98
1017.0,21974,1412,88
39007.0,13942,1431,87
13057.0,43307,1449,99
41047.0,49017,1449,99
26139.0,32003,1462,92
22093.0,19122,1462,88
13177.0,23423,1465,96
48245.0,29347,1465,83
13273.0,13080,1466,87
28109.0,12323,1468,94
6029.0,101522,1472,90
55133.0,33968,1475,96
28035.0,24608,1477,96
18145.0,23298,1477,87
55101.0,62134,1480,94
12019.0,21432,1485,95
26075.0,25864,1487,90
28083.0,13053,1488,94
18035.0,16892,1497,86
39129.0,109999,1511,82
22055.0,42052,1512,88
26121.0,27929,1529,84
34033.0,26555,1529,85
22101.0,16721,1542,86
1101.0,63978,1543,94
45063.0,35013,1549,93
13099.0,14946,1555,88
48061.0,38067,1560,88
13275.0,16394,1567,82
4021.0,43187,1569,101
13293.0,15647,1572,80
37183.0,87208,1575,104
22121.0,9143,1594,88
19139.0,28169,1599,88
51041.0,64799,1600,93
36083.0,24818,1603,90
39003.0,10046,1613,79
12111.0,24576,1620,86
55025.0,40354,1623,131
53011.0,29510,1625,101
45041.0,29501,1625,87
21107.0,13119,1633,81
40147.0,17969,1634,88
5119.0,47550,1643,95
6111.0,55435,1656,97
37159.0,32958,1683,87
8087.0,29600,1699,88
31055.0,154055,1706,119
19013.0,81792,1708,90
26087.0,11981,1710,83
36093.0,37117,1718,94
21117.0,27161,1718,89
37135.0,18671,1718,87
4015.0,16040,1723,81
48121.0,71373,1727,92
45027.0,16114,1728,87
48085.0,68277,1730,98
36021.0,18899,1745,87
18005.0,23834,1753,91
22045.0,21400,1766,88
26147.0,25805,1816,95
22117.0,22810,1819,90
44009.0,25364,1819,82
1081.0,30968,1825,92
22105.0,46514,1835,87
18043.0,16490,1837,91
36111.0,94206,1837,99
27037.0,46584,1846,95
53063.0,33196,1858,112
48167.0,48657,1859,94
12127.0,38942,1863,100
46099.0,167342,1881,97
39109.0,17764,1887,89
51510.0,82907,1902,95
18011.0,17046,1905,97
24025.0,39957,1932,99
37089.0,16689,1957,85
26021.0,30939,1959,86
22073.0,63131,1960,86
38017.0,67246,1975,90
13205.0,23027,1994,83
13139.0,119878,1995,91
18141.0,59486,2007,96
18031.0,14968,2010,83
37063.0,74778,2018,91
31079.0,76609,2019,81
42129.0,27404,2056,88
36007.0,26790,2057,93
6077.0,50462,2057,97
36063.0,46029,2065,87
6013.0,79553,2070,104
18019.0,25197,2076,89
39173.0,14144,2079,85
42041.0,29956,2102,94
36065.0,46411,2118,87
12021.0,71996,2120,97
8035.0,40802,2143,102
40027.0,30809,2187,92
13261.0,27667,2189,87
13015.0,27715,2198,96
6075.0,136233,2225,134
34009.0,29483,2236,88
48157.0,97007,2247,103
22047.0,32380,2248,88
26077.0,38348,2263,84
12031.0,87788,2283,95
53073.0,25237,2292,97
12095.0,117974,2314,94
50007.0,32065,2330,96
23005.0,55299,2337,94
44003.0,50795,2350,82
39029.0,30459,2357,87
17119.0,28455,2374,89
22019.0,33684,2380,88
51107.0,101596,2380,97
39155.0,28620,2394,95
39169.0,12525,2407,82
27003.0,49777,2438,97
13063.0,63477,2448,92
25003.0,35000,2465,100
17201.0,83279,2470,92
24027.0,87728,2490,92
17091.0,48657,2490,89
12105.0,48969,2525,90
12015.0,22112,2531,100
22109.0,36405,2597,94
47165.0,51642,2660,89
4017.0,82335,2671,90
45045.0,77014,2675,92
40143.0,53249,2681,101
1123.0,21772,2708,84
22089.0,40908,2717,94
28075.0,33811,2723,81
25011.0,19237,2748,89
39093.0,36379,2768,93
32031.0,79757,2788,102
34019.0,50945,2798,91
10001.0,67480,2803,89
34011.0,92451,2853,87
22097.0,14930,2859,88
48141.0,114771,2889,94
37081.0,53965,2903,89
48303.0,40351,2927,90
47037.0,266447,2934,99
39133.0,18431,2980,85
40109.0,67732,2981,94
29183.0,44653,2983,89
42043.0,59002,3007,85
33015.0,65948,3037,100
22005.0,49275,3079,91
9013.0,40086,3107,88
45079.0,80575,3133,90
8013.0,50450,3160,93
49035.0,249885,3210,111
41051.0,61485,3278,97
20091.0,44149,3326,100
12057.0,116613,3361,106
17111.0,69082,3363,97
35001.0,74175,3382,96
36079.0,70921,3386,92
6067.0,85305,3430,115
24017.0,52587,3492,94
22057.0,49864,3597,93
53005.0,47939,3600,89
25015.0,43736,3668,88
9011.0,50770,3701,87
26081.0,158860,3707,95
12115.0,32808,3710,95
6107.0,83707,3734,95
19113.0,51139,3764,86
12103.0,70808,3851,97
18003.0,66271,3872,87
51153.0,218021,3872,95
4005.0,52567,3873,89
48029.0,142065,3956,124
17163.0,54089,3963,93
18095.0,33391,4003,89
35031.0,103979,4017,87
20209.0,69543,4090,95
18063.0,61231,4099,99
42007.0,31130,4116,90
53053.0,128222,4125,101
6081.0,110273,4252,105
37119.0,193796,4256,95
48453.0,160294,4258,94
39151.0,34954,4311,96
24013.0,42541,4346,93
1073.0,91754,4471,94
51013.0,95099,4491,96
53077.0,161029,4569,95
27123.0,102535,4648,101
12081.0,52962,4673,106
42089.0,83265,4785,98
12071.0,98762,4814,101
24021.0,88339,4869,91
19153.0,165530,4876,92
22095.0,55022,4910,93
35045.0,73978,4957,85
25001.0,73529,4964,93
26161.0,85682,5012,95
18057.0,64279,5064,92
6001.0,163103,5074,106
13089.0,183357,5087,98
26145.0,53410,5087,86
36067.0,96185,5217,91
47157.0,246289,5275,99
8041.0,87515,5357,101
1097.0,103302,5399,88
33011.0,107356,5612,92
18081.0,56760,5626,96
29510.0,100584,5792,89
8001.0,152544,5847,95
34015.0,108494,5899,90
10005.0,195105,5905,90
13135.0,178093,6042,100
34001.0,96542,6044,89
6059.0,285888,6297,142
36001.0,95951,6424,95
34041.0,64950,6426,90
9005.0,74133,6559,95
39061.0,122993,6706,88
39153.0,64176,6716,93
51087.0,82950,7007,90
9007.0,55654,7017,89
36027.0,225577,7025,95
42079.0,160710,7059,92
10003.0,173264,7097,96
48439.0,251059,7205,97
8123.0,135051,7257,94
17089.0,243565,7351,97
8059.0,116585,7426,102
42069.0,77666,7694,89
34037.0,65717,7732,88
42003.0,106916,7797,93
24003.0,173659,7900,94
21111.0,123920,8125,99
39099.0,73718,8310,90
22103.0,101052,8344,94
13067.0,151289,8379,100
6085.0,175391,8551,136
53061.0,213265,8643,146
13095.0,114490,8776,92
4019.0,122049,8783,98
6071.0,230621,9020,92
18089.0,171719,9144,90
22017.0,133153,9187,96
42077.0,214694,9207,92
42095.0,164171,9448,95
36055.0,141914,9844,96
39049.0,265125,10300,93
48113.0,457721,10525,97
39095.0,111440,10704,92
39035.0,213824,10736,98
13121.0,241446,10973,105
24510.0,240692,11144,92
48201.0,614973,11272,102
42029.0,131435,11757,94
22033.0,183077,11769,90
42011.0,210605,12819,89
34005.0,228380,13085,97
17097.0,372962,13282,96
17197.0,258262,13473,91
6073.0,364850,13514,126
8005.0,217965,13576,98
26049.0,122446,13699,88
24005.0,282517,14218,96
42071.0,155039,14405,88
8031.0,277110,14759,101
34007.0,312848,14965,101
6065.0,376019,15012,100
55079.0,340024,15413,94
51059.0,449285,15644,100
12011.0,410804,16103,101
17043.0,336986,16764,93
12099.0,299209,16850,95
32003.0,354388,17470,102
25005.0,332239,18183,93
29189.0,259099,18299,100
4013.0,481345,18421,141
36071.0,626196,19585,95
44007.0,519265,19618,82
11001.0,419777,20844,100
34035.0,257558,20883,91
34021.0,338961,21638,93
42017.0,255843,21865,96
36029.0,300185,23860,92
24033.0,672967,23916,98
42045.0,325240,24864,101
25023.0,406979,25261,92
27053.0,310806,25449,95
24031.0,496383,25906,102
36087.0,840385,26225,101
22051.0,478809,26246,98
25013.0,308014,29153,92
34025.0,471475,29531,98
18097.0,502423,30042,101
25027.0,518937,31259,99
22071.0,488192,31262,97
42091.0,362437,31633,100
34027.0,385299,32024,95
12086.0,997105,32531,96
34029.0,495301,35160,94
53033.0,508904,35526,108
25021.0,448724,39751,105
25009.0,720423,42069,97
25025.0,976154,42375,135
26099.0,404480,44222,94
34031.0,909298,44973,99
9009.0,592420,45083,93
34023.0,882311,48711,96
34039.0,912352,53503,98
26125.0,556795,54107,97
9003.0,494853,57770,93
42101.0,1171452,59503,97
34017.0,1064984,60006,98
9001.0,870207,64201,99
25017.0,1123201,74458,102
36119.0,2157789,83604,103
34003.0,1132374,85052,103
34013.0,1018577,88367,95
36103.0,2447490,100981,99
6037.0,2450919,107327,141
26163.0,1257987,132661,97
36059.0,2581901,150407,102
17031.0,3606518,162214,143
